id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
512,Omar,Richards,O.Richards,u,has joined Rio Ave on loan for the rest of the season.,,4.5,415,79.0,0.0,671,233.0,0.0,617.0,245.0,0,0,0.0,0,0.0,0,9,0.0,0.0,0.0,0.0,0.0,679.0,252.0,0.0,0.0,674.0,252.0,670.0,252.0,646.0,250.0,675.0,252.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Leo Fuhr,Hjelde,Hjelde,a,,,4.0,680,172.0,0.0,686,237.0,0.0,492.0,194.0,0,0,0.0,0,0.0,78,58,0.0,0.0,0.0,0.0,0.0,579.0,214.0,100.0,100.0,570.0,214.0,563.0,214.0,528.0,208.0,570.0,213.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Igor Julio,dos Santos de Paulo,Igor,a,,,4.5,418,81.0,0.1,516,185.0,0.0,619.0,246.0,0,0,0.0,0,0.0,151,169,0.0,1.3,0.0,0.0,1.5,390.0,145.0,100.0,100.0,418.0,158.0,399.0,147.0,648.0,251.0,439.0,160.0,,,,,,,,0.0,0.0,0.0,4.07,0.0,0.0,2.62,0.87,11.36,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,Harrison,Jones,H.Jones,a,,,4.3,604,350.0,0.1,539,192.0,0.0,566.0,196.0,0,0,0.0,-2,2.0,130,147,0.0,0.0,0.0,0.0,0.0,637.0,240.0,,,628.0,231.0,625.0,236.0,597.0,223.0,629.0,232.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,Jenson,Jones,Jenson Jones,a,,,4.0,665,166.0,0.0,729,250.0,0.0,479.0,190.0,0,0,0.0,0,0.0,70,63,0.0,0.0,0.0,0.0,0.0,566.0,210.0,,,557.0,210.0,550.0,210.0,515.0,204.0,557.0,209.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Bastien,Meupiyou Menadjou,Meupiyou,u,On loan to FC Alverca,,4.0,702,187.0,0.0,744,254.0,0.0,512.0,207.0,0,0,0.0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,597.0,225.0,0.0,0.0,588.0,225.0,581.0,225.0,547.0,220.0,588.0,224.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Pedro,Cardoso de Lima,Pedro Lima,a,,,4.0,722,206.0,0.4,278,104.0,0.2,358.0,131.0,0,0,0.0,0,0.0,139,282,0.0,0.2,0.2,-0.3,1.0,438.0,163.0,100.0,100.0,481.0,172.0,465.0,170.0,564.0,236.0,605.0,240.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,Alfie,Pond,Pond,u,has joined Crewe Alexandra on loan for the rest of the season.,,3.9,762,223.0,1.1,179,70.0,0.0,456.0,178.0,0,0,0.0,-1,1.0,0,2119,0.0,0.0,0.0,0.0,0.0,543.0,198.0,0.0,0.0,534.0,198.0,525.0,198.0,488.0,190.0,534.0,197.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,Marshall,Munetsi,Munetsi,u,has joined Paris FC on loan for the rest of the season.,,5.3,198,123.0,0.0,614,238.0,0.0,765.0,337.0,0,0,0.0,-2,2.0,0,68,0.0,7.2,0.0,0.0,2.9,201.0,85.0,0.0,0.0,256.0,110.0,287.0,166.0,102.0,61.0,235.0,115.0,,,,,,,,0.17,0.04,0.21,1.38,0.0,0.0,1.96,0.93,8.26,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,Tawanda,Chirewa,Chirewa,d,Illness - 75% chance of playing,,4.3,593,345.0,0.2,355,118.0,0.2,362.0,162.0,0,0,0.0,-2,2.0,80,463,0.0,0.5,0.2,-0.2,1.0,442.0,195.0,75.0,75.0,461.0,212.0,461.0,224.0,590.0,219.0,473.0,217.0,,,,,,,,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,14.4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,Luke,Rawlings,Rawlings,a,,,4.5,488,300.0,0.0,761,330.0,0.0,672.0,269.0,0,0,0.0,0,0.0,30,34,0.0,0.0,0.0,-0.5,0.0,726.0,303.0,,,725.0,302.0,720.0,302.0,702.0,296.0,724.0,301.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Tommy,Setford,Setford,a,,,3.9,765,89.0,0.2,342,48.0,0.0,459.0,50.0,0,0,0.0,-1,1.0,182,548,0.0,0.0,1.0,1.0,0.0,546.0,56.0,,,537.0,56.0,528.0,43.0,491.0,28.0,537.0,56.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Piero,Hincapié,Hincapie,a,,,5.1,235,34.0,0.7,220,84.0,0.5,333.0,124.0,0,-1,1.0,-4,4.0,2037,7682,0.1,6.9,1.5,1.1,2.7,229.0,89.0,100.0,75.0,227.0,91.0,295.0,97.0,359.0,123.0,306.0,104.0,,,,,,,,0.0,0.07,0.07,0.94,0.0,0.19,1.05,1.05,8.09,23,0.0,57.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,145.0,2056.0,16918.0,0.0,0.0,0.010000000000000009,0.010000000000000009,0.4400000000000013,7.800000000000011,2.200000000000003,0.0,1.0,1.0,4.0,1.0,5.0
721,Veljko,Milosavljevic,Milosavljević,a,,,4.4,561,119.0,0.0,652,227.0,0.5,326.0,122.0,0,0,0.0,-1,1.0,50,34,0.1,4.3,0.5,0.0,2.7,226.0,88.0,100.0,100.0,323.0,126.0,391.0,143.0,381.0,138.0,379.0,134.0,,,,,,,,0.04,0.05,0.09,1.08,0.0,0.25,1.47,0.98,9.56,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,Fraser,Forster,Forster,a,,,4.0,650,40.0,0.0,710,82.0,0.0,468.0,54.0,0,0,0.0,0,0.0,204,73,0.0,0.0,0.0,-0.5,0.0,555.0,60.0,,,546.0,60.0,537.0,47.0,501.0,32.0,546.0,60.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,Charlie,Stevens,Stevens,a,,,4.5,505,311.0,0.0,801,358.0,0.0,684.0,279.0,0,0,0.0,0,0.0,36,13,0.0,0.0,0.0,-0.5,0.0,736.0,311.0,,,736.0,311.0,731.0,311.0,713.0,305.0,735.0,310.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Ryan,Christie,Christie,a,,,4.9,292,180.0,0.1,567,209.0,0.5,328.0,143.0,1,0,0.0,-1,1.0,287,63,0.1,4.1,0.5,0.0,1.5,394.0,175.0,100.0,100.0,327.0,143.0,236.0,145.0,220.0,121.0,303.0,145.0,,,,,,,,0.3,0.07,0.37,1.89,0.0,0.0,2.47,0.27,10.15,23,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,330.0,78.0,0.0,0.030000000000000027,0.11000000000000001,0.14000000000000012,0.1900000000000004,12.200000000000003,31.800000000000004,13.0,5.699999999999999,0.0,0.0,1.0,1.0
270,Will,Hughes,Hughes,a,,,4.7,377,235.0,0.1,472,161.0,2.4,166.0,71.0,1,0,0.0,-3,3.0,268,304,0.5,6.8,2.4,2.4,1.6,377.0,167.0,100.0,100.0,290.0,132.0,121.0,86.0,272.0,145.0,253.0,124.0,5.0,,,,,,,0.07,0.1,0.17,1.43,0.0,0.37,1.11,1.02,8.71,23,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,391.0,376.0,0.0,0.0,0.14000000000000012,0.14000000000000012,0.0,3.4000000000000057,15.900000000000006,0.0,1.8999999999999986,0.0,0.0,2.0,2.0
92,Romain,Faivre,Faivre,a,,,4.5,427,256.0,0.1,537,191.0,0.0,626.0,231.0,0,0,0.0,0,0.0,115,55,0.0,0.0,0.0,-0.5,0.0,685.0,270.0,100.0,100.0,680.0,265.0,677.0,268.0,655.0,259.0,681.0,266.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Adam,Wharton,Wharton,s,Suspended until 08 Feb,,5.0,268,162.0,0.7,219,74.0,1.8,224.0,93.0,-1,0,0.0,0,0.0,870,9748,0.4,13.2,0.0,1.8,3.1,171.0,72.0,0.0,100.0,152.0,57.0,23.0,22.0,211.0,117.0,77.0,47.0,3.0,,,,,,,0.05,0.25,0.3,1.44,0.0,0.31,1.41,1.1,10.74,23,66.0,72.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1356.0,11046.0,0.0,0.0,0.1299999999999999,0.1299999999999999,2.200000000000003,2.3999999999999773,12.199999999999989,0.0,1.5,2.0,1.0,7.0,10.0
773,Dean,Benamar,Benamar,a,,,4.0,723,207.0,0.0,740,251.0,0.0,530.0,224.0,0,0,0.0,0,0.0,30,37,0.0,0.0,0.0,0.0,0.0,614.0,241.0,,,605.0,241.0,598.0,241.0,565.0,237.0,606.0,241.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Callum,Bates,Bates,a,,,4.3,605,351.0,0.1,511,183.0,0.0,567.0,197.0,0,0,0.0,-2,2.0,239,181,0.0,0.0,0.0,0.0,0.0,638.0,241.0,,,629.0,232.0,626.0,237.0,598.0,224.0,630.0,233.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Samuel,Amissah,Amissah,a,,,3.8,805,260.0,0.1,416,154.0,0.0,428.0,172.0,0,0,0.0,-2,2.0,84,208,0.0,0.0,0.0,0.0,0.0,516.0,193.0,,,507.0,193.0,497.0,193.0,460.0,185.0,507.0,192.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Kalvin,Phillips,Phillips,a,,,4.7,378,236.0,0.1,536,190.0,0.0,690.0,284.0,0,-1,1.0,-3,3.0,29,86,0.0,0.0,0.5,0.5,0.0,741.0,315.0,,,741.0,315.0,736.0,315.0,721.0,310.0,740.0,314.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Iliman,Ndiaye,Ndiaye,a,,,6.2,75,49.0,4.0,86,29.0,0.5,338.0,151.0,2,0,0.0,-3,3.0,28782,15227,0.1,12.1,0.5,0.5,4.4,43.0,18.0,100.0,100.0,99.0,32.0,85.0,63.0,51.0,30.0,60.0,40.0,,,1.0,,,,,0.21,0.19,0.4,1.29,0.0,0.38,1.26,1.07,9.67,23,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,66538.0,16938.0,0.0,0.21999999999999975,0.3500000000000001,0.5700000000000003,1.2300000000000004,10.600000000000023,20.0,13.0,4.400000000000006,1.0,2.0,4.0,7.0
637,Toti,Gomes,Toti,i,Hamstring injury - Unknown return date,,4.2,636,151.0,0.1,503,182.0,0.0,543.0,230.0,0,0,0.0,-3,3.0,23,113,0.0,4.8,0.0,0.0,1.5,386.0,142.0,0.0,0.0,209.0,86.0,258.0,77.0,333.0,109.0,286.0,95.0,,,,,,,,0.0,0.02,0.02,1.7,0.0,0.0,2.37,1.14,7.97,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,Ki-Jana,Hoever,Hoever,u,has joined Sheffield United on loan for the rest of the season.,,3.8,786,242.0,1.1,175,67.0,0.0,412.0,157.0,0,0,0.0,-2,2.0,0,5076,0.0,2.6,0.0,0.0,1.2,422.0,154.0,0.0,0.0,318.0,124.0,239.0,69.0,372.0,133.0,342.0,118.0,,,,,,,,0.0,0.08,0.08,1.99,0.0,0.0,2.77,1.28,8.51,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Nathan,Fraser,Fraser,a,,,4.2,638,88.0,1.7,141,21.0,0.0,545.0,47.0,0,0,0.0,-3,3.0,8911,3928,0.0,0.0,0.0,-0.5,0.0,622.0,60.0,,,614.0,60.0,609.0,59.0,578.0,59.0,615.0,60.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10310.0,4561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,Jhon,Arias,J.Arias,a,,,4.9,317,196.0,0.2,404,136.0,3.0,124.0,50.0,1,0,0.0,-6,6.0,257,348,0.6,9.0,3.0,2.5,2.0,321.0,141.0,,,251.0,107.0,119.0,85.0,147.0,86.0,189.0,100.0,1.0,1.0,,,,,,0.27,0.05,0.32,1.23,0.0,0.16,1.63,1.14,10.0,23,1.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,403.0,542.0,0.0,0.0,0.0,0.0,0.6799999999999997,1.0,1.0,0.0,0.19999999999999574,2.0,0.0,5.0,7.0
748,Josh,Dasilva,Dasilva,i,Knee injury - Unknown return date,,4.9,298,184.0,0.0,792,349.0,0.0,708.0,296.0,0,0,0.0,-1,1.0,6,2,0.0,0.0,0.0,0.0,0.0,750.0,320.0,0.0,0.0,750.0,320.0,746.0,320.0,736.0,317.0,749.0,319.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
