id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
225,d,75.0,75.0,5.6,128,13.0,-1,1.0,1,-1.0,8.6,45,14.0,97,0,4.2,56.0,21.0,9,402,2.8,108.0,39.0,0.5,17.3,0.0,2038974,78,1754539,11342,2.1,2.1,0.86,2.3,3.16,24.36,0.05,0.13,0.18,1.43,406.8,85.0,36.0,399.5,41.0,3.0,89.0,247.0,69.0,89.7,78.0,17.0,2.0,2.0,,26,,Reece,James,James,Illness - 75% chance of playing,,1534,2,5,7,16,0,0,0,4,0,0,16,144,,,,0.0,0.41,0.94,0.94,6.16,40,65,81
226,a,100.0,100.0,5.8,106,8.0,0,0.0,8,-8.0,23.8,15,5.0,122,1,4.9,19.0,7.0,7,449,4.0,34.0,12.0,0.7,21.0,0.0,4641700,4138,1987274,7230,4.0,4.0,1.14,0.74,1.88,31.89,0.05,0.03,0.08,1.31,621.8,16.0,6.0,90.9,252.0,73.0,145.0,171.0,38.0,85.7,95.0,23.0,,,,26,,Trevoh,Chalobah,Chalobah,,,2190,3,1,9,29,0,0,0,3,1,0,25,255,,,,0.0,0.37,1.19,1.03,9.16,31,192,93
227,i,0.0,0.0,4.7,388,66.0,0,0.0,-3,3.0,0.1,471,172.0,0,0,0.0,754.0,259.0,0,0,0.0,700.0,249.0,0.0,0.0,0.0,1138,1,30522,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,259.0,0.0,749.0,259.0,0.0,736.0,259.0,0.0,754.0,259.0,,,,26,,Levi,Samuels Colwill,Colwill,Anterior cruciate ligament - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
228,a,100.0,100.0,4.9,335,54.0,0,0.0,-1,1.0,2.0,130,50.0,77,0,3.3,145.0,53.0,7,303,0.8,277.0,102.0,0.2,15.7,0.0,455900,598,435806,936,0.8,0.8,1.46,1.19,2.65,25.29,0.09,0.07,0.16,1.54,321.8,142.0,65.0,267.6,99.0,23.0,148.0,163.0,35.0,73.7,125.0,40.0,,,,26,,Malo,Gusto,Gusto,,,1476,2,2,6,20,0,0,0,2,1,0,16,119,,,,0.0,0.37,1.22,0.98,5.43,40,49,89
264,u,0.0,0.0,4.0,666,163.0,0,0.0,0,0.0,0.0,691,239.0,0,0,0.0,574.0,210.0,0,0,0.0,470.0,183.0,0.0,0.0,0.0,0,0,3890,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,210.0,0.0,556.0,210.0,0.0,518.0,203.0,0.0,567.0,210.0,,,,26,,Rob,Holding,Holding,Has joined Colorado Rapids permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
265,i,0.0,0.0,4.0,720,197.0,0,0.0,0,0.0,0.0,726,251.0,0,0,0.0,618.0,235.0,0,0,0.0,518.0,211.0,0.0,0.0,0.0,625,0,2217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,235.0,0.0,601.0,235.0,0.0,565.0,230.0,0.0,611.0,235.0,,,,26,,Caleb,Kporha,Kporha,Back injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
267,a,100.0,100.0,6.4,57,36.0,1,-1.0,-1,1.0,3.8,85,29.0,69,0,4.6,32.0,17.0,6,215,3.4,74.0,31.0,0.5,10.8,0.0,2477293,4539,2616627,195,3.4,3.4,6.16,0.61,6.76,17.86,0.43,0.04,0.47,1.26,274.0,189.0,77.0,184.3,149.0,103.0,286.0,70.0,43.0,74.6,124.0,68.0,,,,26,,Ismaïla,Sarr,Sarr,,,1276,5,1,7,13,0,0,0,1,0,0,15,87,,,,0.0,0.49,0.92,1.06,6.14,11,29,47
268,i,0.0,0.0,4.9,326,203.0,0,0.0,-1,1.0,0.0,789,347.0,0,0,0.0,769.0,332.0,0,0,0.0,730.0,309.0,0.0,0.0,0.0,397,0,632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,332.0,0.0,765.0,332.0,0.0,757.0,328.0,0.0,769.0,332.0,,,,26,,Cheick,Doucouré,Doucouré,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
293,a,,,4.9,340,56.0,0,0.0,-1,1.0,0.9,200,78.0,86,-2,3.3,146.0,54.0,2,289,3.8,43.0,17.0,0.8,17.6,0.0,161872,355,123571,1847,3.8,3.8,0.83,0.68,1.51,37.22,0.03,0.03,0.06,1.53,415.2,81.0,34.0,210.9,129.0,32.0,124.0,204.0,49.0,75.3,120.0,38.0,,,,26,,Jake,O'Brien,O'Brien,,,2186,0,2,8,29,0,0,0,2,1,0,24,195,,,,0.0,0.33,1.19,0.99,6.88,39,128,85
294,a,100.0,100.0,4.2,625,141.0,0,0.0,-3,3.0,0.1,487,175.0,3,0,1.0,455.0,170.0,0,10,0.0,533.0,223.0,0.0,0.7,0.0,5854,16,17257,12,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.96,0.0,622.0,246.0,0.1,480.0,175.0,0.0,581.0,243.0,0.0,624.0,246.0,,,,26,,Séamus,Coleman,Coleman,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,0.0,0.0,0.0,8.18,0.0,0,0,1
295,a,100.0,100.0,4.7,378,63.0,0,0.0,2,-2.0,3.8,86,29.0,103,1,4.7,24.0,9.0,8,309,1.4,218.0,82.0,0.3,21.9,0.0,1369907,482,956453,3093,1.4,1.4,1.85,0.18,2.03,31.49,0.09,0.01,0.1,1.53,556.4,31.0,11.0,27.6,371.0,132.0,215.0,103.0,13.0,79.8,111.0,35.0,,,,26,,Michael,Keane,Keane,,,1857,3,0,6,27,0,0,0,0,1,0,21,243,,,,0.0,0.29,1.31,1.02,10.32,25,188,61
630,a,,,3.9,745,74.0,0,0.0,-1,1.0,1.3,169,21.0,0,0,0.0,539.0,42.0,0,0,0.0,434.0,33.0,0.0,0.0,0.0,69284,41,95364,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,42.0,0.0,519.0,27.0,0.0,480.0,13.0,0.0,532.0,42.0,,,,26,,Tom,King,King,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
667,a,100.0,100.0,4.2,640,151.0,0,0.0,-3,3.0,0.1,572,205.0,0,0,0.0,633.0,246.0,0,0,0.0,538.0,225.0,0.0,0.0,0.0,2566,5,12205,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,247.0,0.0,619.0,246.0,0.0,587.0,244.0,0.0,627.0,247.0,,,,26,,Adam,Aznou,Aznou,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
341,a,,,3.9,738,68.0,0,0.0,-1,1.0,2.3,123,16.0,23,1,2.3,287.0,23.0,0,118,2.6,114.0,10.0,0.7,5.9,0.0,200017,924,257318,109,2.6,2.6,0.0,0.03,0.03,12.59,0.0,0.0,0.0,1.26,222.8,223.0,22.0,0.0,513.0,21.0,0.0,474.0,7.0,22.4,348.0,22.0,,,,26,,Karl,Darlow,Darlow,,,900,0,0,1,16,0,0,0,0,0,27,10,59,,,,2.7,0.1,1.6,1.0,0.0,0,13,96
342,a,100.0,100.0,4.4,529,108.0,0,0.0,-1,1.0,0.2,384,142.0,65,4,2.7,235.0,92.0,0,171,4.0,28.0,9.0,0.9,14.8,0.0,32029,266,36325,34,4.0,4.0,1.79,1.12,2.91,30.73,0.08,0.05,0.13,1.37,300.6,171.0,71.0,191.0,143.0,36.0,165.0,143.0,28.0,65.8,155.0,50.0,,,,26,,Jayden,Bogle,Bogle,,,2020,1,3,4,38,0,0,0,4,0,0,23,168,,,,0.0,0.18,1.69,1.02,5.52,47,77,101
343,i,0.0,0.0,4.3,582,130.0,0,0.0,-2,2.0,0.5,261,98.0,74,0,3.2,152.0,57.0,3,263,3.2,77.0,29.0,0.7,17.2,0.0,94418,7,83506,988,0.0,0.0,2.46,0.48,2.94,30.19,0.11,0.02,0.13,1.37,511.2,46.0,20.0,107.1,227.0,60.0,209.0,104.0,14.0,82.7,105.0,31.0,,,3.0,26,,Pascal,Struijk,Struijk,Hip injury - Expected back 21 Feb,,1988,0,1,4,37,0,0,0,3,0,0,22,234,,,,0.0,0.18,1.68,1.0,9.73,26,189,86
699,a,100.0,100.0,4.9,317,197.0,0,0.0,-1,1.0,0.1,517,187.0,15,0,1.5,407.0,181.0,0,104,0.8,276.0,117.0,0.2,3.1,0.0,21451,66,16909,24,0.8,0.8,0.23,0.97,1.2,6.46,0.04,0.18,0.22,1.21,85.8,350.0,157.0,167.0,169.0,115.0,49.0,306.0,161.0,30.2,312.0,153.0,,,,26,,Douglas Luiz,Soares de Paulo,Douglas Luiz,,,480,0,1,0,9,0,0,0,2,0,0,7,57,,,,0.0,0.0,1.69,1.31,10.69,13,16,28
701,u,0.0,0.0,4.0,713,191.0,0,0.0,0,0.0,0.1,536,191.0,0,0,0.0,612.0,230.0,0,0,0.0,511.0,205.0,0.0,0.0,0.0,8943,0,10619,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,230.0,0.0,595.0,230.0,0.0,559.0,225.0,0.0,605.0,230.0,,,,26,,Triston,Rowe,Rowe,has joined Annecy on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
702,a,,,4.4,569,341.0,0,0.0,-1,1.0,0.1,537,195.0,1,0,1.0,468.0,209.0,0,3,0.0,609.0,221.0,0.0,0.2,0.0,9517,16,8640,4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,5.06,0.0,677.0,260.0,0.3,477.0,231.0,0.0,647.0,251.0,0.0,679.0,262.0,,,,26,,Bradley,Burrowes,Burrowes,,,16,0,0,0,1,0,0,0,0,0,0,0,1,,,,0.0,0.0,5.62,0.0,5.62,0,0,1
703,a,,,3.9,775,91.0,0,0.0,-1,1.0,0.6,234,31.0,0,0,0.0,562.0,59.0,0,0,0.0,457.0,50.0,0.0,0.0,0.0,85521,101,38051,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,59.0,0.0,542.0,44.0,0.0,503.0,30.0,0.0,555.0,59.0,,,,26,,Sam,Proctor,Proctor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
710,a,,,3.9,772,226.0,0,0.0,-1,1.0,0.2,380,139.0,0,0,0.0,559.0,204.0,0,0,0.0,454.0,176.0,0.0,0.0,0.0,32737,10,21942,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,204.0,0.0,539.0,204.0,0.0,500.0,196.0,0.0,552.0,204.0,,,,26,,Travis,Patterson,Patterson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
719,a,100.0,100.0,4.5,415,76.0,0,0.0,0,0.0,0.1,467,170.0,21,0,1.9,338.0,126.0,0,91,0.2,375.0,141.0,0.0,4.7,0.0,19535,20,12058,30,0.2,0.2,0.03,0.07,0.1,10.75,0.0,0.01,0.01,1.71,123.8,312.0,118.0,27.2,373.0,134.0,8.0,404.0,153.0,16.0,372.0,130.0,,,,26,,Victor,Lindelöf,Lindelöf,,,566,0,1,1,9,0,0,0,0,0,0,6,36,,,,0.0,0.16,1.43,0.95,5.72,4,32,13
754,a,,,4.5,485,295.0,0,0.0,0,0.0,0.0,753,321.0,2,0,1.0,476.0,216.0,0,5,0.2,376.0,166.0,0.0,0.4,0.0,900,6,532,3,0.2,0.2,0.04,0.01,0.05,0.61,0.14,0.04,0.18,2.2,0.0,727.0,299.0,1.7,453.0,218.0,2.0,439.0,214.0,0.3,492.0,226.0,,,,26,,George,Hemmings,George Hemmings,,,25,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,3.6,0,0,1
757,a,,,4.0,703,62.0,0,0.0,0,0.0,0.0,718,83.0,0,0,0.0,603.0,81.0,0,0,0.0,501.0,73.0,0.0,0.0,0.0,1126,9,720,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,81.0,0.0,586.0,69.0,0.0,549.0,55.0,0.0,596.0,81.0,,,,26,,Ronnie,Hollingshead,Hollingshead,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
