id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
341,a,,,3.9,722,65.0,0,0.0,-1,1.0,2.0,128,17.0,16,0,2.7,224.0,19.0,0,79,1.0,276.0,20.0,0.3,4.1,0.0,153579,475,242101,261,0.0,1.0,0.0,0.01,0.01,4.82,0.0,0.0,0.0,0.8,117.6,297.0,24.0,0.0,496.0,21.0,0.0,459.0,6.0,11.8,380.0,24.0,,,,23,,Karl,Darlow,Darlow,,,540,0,0,1,8,0,0,0,0,0,14,6,59,,,,2.33,0.17,1.33,1.0,0.0,0,8,59
361,u,0.0,0.0,4.5,434,261.0,0,0.0,0,0.0,0.0,654,268.0,0,0,0.0,685.0,273.0,0,0,0.0,633.0,238.0,0.0,0.0,0.0,1165,0,8309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,267.0,0.0,677.0,270.0,0.0,656.0,262.0,0.0,681.0,269.0,,,,23,,Darko,Gyabi,Gyabi,has joined Hull City permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
362,a,100.0,100.0,4.9,315,55.0,0,0.0,-6,6.0,0.3,290,47.0,11,0,1.1,426.0,50.0,0,22,0.2,397.0,44.0,0.0,2.2,0.0,35956,32,215944,44,-0.8,0.2,0.65,0.08,0.73,4.77,0.29,0.04,0.33,2.14,6.0,448.0,52.0,20.7,373.0,46.0,90.0,224.0,43.0,11.2,388.0,48.0,,,2.0,23,,Joël,Piroe,Piroe,,,201,0,0,1,6,0,0,0,0,0,0,2,9,,,,0.0,0.45,2.69,0.9,4.03,0,1,8
363,u,0.0,0.0,4.9,286,54.0,0,0.0,-1,1.0,0.3,294,49.0,0,0,0.0,742.0,81.0,0,0,0.0,702.0,72.0,0.0,0.0,0.0,16144,0,201932,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,81.0,0.0,737.0,80.0,0.0,727.0,80.0,0.0,741.0,81.0,,,,23,,Patrick,Bamford,Bamford,has departed the club as a free agent.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
397,u,0.0,0.0,6.5,52,18.0,0,0.0,0,0.0,0.1,536,75.0,0,0,0.0,797.0,87.0,0,0,0.0,794.0,84.0,0.0,0.0,0.0,0,0,15883,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,87.0,0.0,797.0,87.0,0.0,797.0,87.0,0.0,797.0,87.0,,,,23,,Darwin,Núñez Ribeiro,Darwin,Has joined Al-Hilal permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
398,i,0.0,0.0,4.3,594,81.0,0,0.0,-2,2.0,0.1,465,66.0,0,0,0.0,628.0,63.0,0,0,0.0,566.0,53.0,0.0,0.0,0.0,8556,6,19011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,63.0,0.0,614.0,62.0,0.0,586.0,62.0,0.0,620.0,63.0,,,,23,,Jayden,Danns,Danns,Hamstring injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
736,a,,,5.7,115,2.0,0,0.0,2,-2.0,9.7,45,7.0,79,8,4.0,72.0,6.0,2,343,3.7,64.0,5.0,0.6,13.9,0.0,1881244,1431,1015459,7859,4.2,4.2,0.0,0.0,0.0,22.13,0.0,0.0,0.0,1.11,387.8,73.0,14.0,0.0,790.0,91.0,0.0,788.0,90.0,38.9,250.0,14.0,,,,23,,Gianluigi,Donnarumma,Donnarumma,,,1800,0,0,9,17,0,1,0,5,0,44,20,55,,,,2.2,0.45,0.85,1.0,0.0,0,27,132
739,a,,,4.4,555,333.0,0,0.0,-1,1.0,0.0,662,272.0,2,0,1.0,448.0,202.0,0,5,0.2,381.0,171.0,0.0,0.5,0.0,3341,7,2696,13,0.7,0.7,0.0,0.21,0.21,0.34,0.0,0.76,0.76,1.22,4.2,454.0,208.0,28.3,357.0,186.0,4.0,409.0,202.0,3.7,436.0,198.0,,,,23,,Divine,Mukasa,Mukasa,,,25,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,3.6,0,0,1
740,a,,,3.9,761,224.0,0,0.0,-1,1.0,0.0,603,216.0,0,0,0.0,545.0,198.0,0,0,0.0,467.0,177.0,0.0,0.0,0.0,3067,6,3251,12,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,197.0,0.0,526.0,198.0,0.0,489.0,189.0,0.0,536.0,197.0,,,,23,,Stephen,Mfuni,Mfuni,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
742,a,,,4.5,495,307.0,0,0.0,0,0.0,0.0,719,307.0,0,0,0.0,725.0,306.0,0,0,0.0,676.0,274.0,0.0,0.0,0.0,1299,1,1066,6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,305.0,0.0,719.0,305.0,0.0,702.0,300.0,0.0,724.0,305.0,,,,23,,Ryan,McAidoo,McAidoo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
763,a,,,4.5,450,271.0,0,0.0,0,0.0,0.0,777,341.0,0,0,0.0,693.0,281.0,0,0,0.0,642.0,247.0,0.0,0.0,0.0,257,0,154,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,276.0,0.0,685.0,278.0,0.0,665.0,270.0,0.0,689.0,277.0,,,,23,,Charlie,Gray,Gray,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
764,a,,,4.5,478,293.0,0,0.0,0,0.0,0.0,784,346.0,0,0,0.0,711.0,294.0,0,0,0.0,661.0,261.0,0.0,0.0,0.0,127,1,83,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,292.0,0.0,704.0,292.0,0.0,687.0,287.0,0.0,709.0,292.0,,,,23,,Reigan,Heskey,Heskey,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
794,a,,,4.5,442,90.0,0,0.0,0,0.0,0.0,668,232.0,5,0,2.5,254.0,100.0,0,27,1.7,219.0,82.0,0.4,1.1,0.0,4733,8,2407,169,2.2,2.2,0.26,0.06,0.32,1.54,0.17,0.04,0.21,1.03,34.0,403.0,153.0,14.8,383.0,140.0,26.0,339.0,111.0,7.5,411.0,148.0,,,,23,,Max,Alleyne,Alleyne,,,135,0,0,0,1,0,0,0,0,0,0,2,11,,,,0.0,0.0,0.67,1.33,7.33,3,8,4
119,a,100.0,100.0,8.2,14,9.0,0,0.0,2,-2.0,11.6,39,15.0,83,0,4.9,20.0,9.0,11,317,1.5,241.0,104.0,0.2,10.1,0.0,5065274,31779,5428441,1130,1.5,0.5,6.15,3.41,9.56,21.19,0.38,0.21,0.59,1.29,394.0,69.0,21.0,474.4,17.0,16.0,585.0,8.0,2.0,145.3,9.0,7.0,2.0,2.0,,23,,Bryan,Mbeumo,Mbeumo,,,1475,7,1,3,25,0,0,0,3,0,0,17,76,,,,0.0,0.18,1.53,1.04,4.64,13,7,56
431,a,,,4.7,382,17.0,0,0.0,-3,3.0,0.3,306,41.0,11,0,1.8,349.0,28.0,0,49,0.0,690.0,89.0,0.0,2.3,0.0,34911,25,59733,20,0.0,-1.0,0.0,0.05,0.05,9.24,0.0,0.01,0.01,1.54,118.4,296.0,23.0,10.0,405.0,9.0,0.0,716.0,77.0,12.8,373.0,23.0,,,,23,,Altay,Bayındır,Bayindir,,,540,0,0,0,11,0,0,0,0,0,13,6,46,,,,2.17,0.0,1.83,1.0,0.0,0,7,39
432,u,0.0,0.0,4.9,298,12.0,0,0.0,-1,1.0,0.1,414,63.0,0,0,0.0,746.0,90.0,0,0,0.0,707.0,90.0,0.0,0.0,0.0,5156,0,26267,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,90.0,0.0,741.0,87.0,0.0,732.0,81.0,0.0,745.0,90.0,,,,23,,André,Onana,Onana,has joined Trabzonspor on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
433,u,0.0,0.0,4.0,703,62.0,0,0.0,0,0.0,0.0,785,91.0,0,0,0.0,598.0,80.0,0,0,0.0,522.0,75.0,0.0,0.0,0.0,0,0,243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,80.0,0.0,581.0,69.0,0.0,547.0,54.0,0.0,589.0,80.0,,,,23,,Elyh,Harrison,Harrison,On loan to Shrewsbury Town,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
434,a,,,3.9,720,63.0,0,0.0,-1,1.0,0.3,331,45.0,0,0,0.0,514.0,33.0,0,0,0.0,435.0,28.0,0.0,0.0,0.0,14727,10,21662,44,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,33.0,0.0,494.0,19.0,0.0,457.0,4.0,0.0,505.0,33.0,,,,23,,Tom,Heaton,Heaton,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
435,a,,,3.9,743,78.0,0,0.0,-1,1.0,0.1,468,72.0,0,0,0.0,530.0,47.0,0,0,0.0,452.0,42.0,0.0,0.0,0.0,4990,5,7786,14,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,47.0,0.0,511.0,34.0,0.0,474.0,19.0,0.0,521.0,47.0,,,,23,,Dermot,Mee,Mee,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
436,i,0.0,0.0,4.9,303,49.0,0,0.0,-1,1.0,2.0,132,52.0,43,0,3.3,142.0,56.0,5,169,0.0,708.0,250.0,0.0,8.8,0.0,419171,15,531988,352,0.0,0.0,1.38,0.83,2.21,18.73,0.11,0.06,0.17,1.44,276.6,157.0,65.0,60.2,292.0,96.0,122.0,172.0,34.0,45.7,214.0,72.0,,,,23,,Matthijs,de Ligt,De Ligt,Back injury - Expected back 10 Feb,,1170,1,0,1,20,0,0,0,0,0,0,13,139,,,,0.0,0.08,1.54,1.0,8.23,19,88,40
437,a,100.0,100.0,4.8,359,62.0,0,0.0,-2,2.0,0.6,233,86.0,30,0,3.0,187.0,73.0,2,110,4.2,35.0,12.0,0.9,6.2,0.0,92647,1119,46021,255,4.2,3.2,0.05,0.21,0.26,4.61,0.01,0.03,0.04,0.76,138.0,274.0,106.0,52.5,308.0,102.0,8.0,391.0,146.0,20.0,341.0,118.0,,,,23,,Lisandro,Martínez,Martinez,,,544,0,0,2,6,0,0,0,0,0,0,5,49,,,,0.0,0.33,0.99,0.83,8.11,5,44,31
438,a,100.0,100.0,4.9,312,52.0,0,0.0,-1,1.0,0.2,386,141.0,17,0,1.9,335.0,130.0,2,93,0.0,711.0,251.0,0.0,3.5,0.0,26573,169,49680,18,0.0,-1.0,0.02,0.23,0.24,3.93,0.0,0.05,0.05,0.81,106.6,309.0,118.0,51.1,310.0,103.0,14.0,371.0,132.0,17.1,357.0,126.0,,,,23,,Noussair,Mazraoui,Mazraoui,,,439,0,0,1,5,0,0,0,1,0,0,6,54,,,,0.0,0.21,1.03,1.23,8.61,13,29,23
439,a,,,4.2,642,156.0,0,0.0,-3,3.0,0.1,557,202.0,0,0,0.0,620.0,243.0,0,0,0.0,555.0,230.0,0.0,0.0,0.0,2998,3,8094,8,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,243.0,0.0,606.0,243.0,0.0,576.0,240.0,0.0,613.0,244.0,,,,23,,Diego,León Blanco,D.Leon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
440,a,100.0,100.0,4.5,413,80.0,0,0.0,0,0.0,3.5,95,35.0,70,0,3.5,120.0,43.0,5,229,3.8,50.0,21.0,0.8,15.6,0.0,683718,761,486811,2152,3.8,2.8,1.23,1.52,2.75,21.36,0.07,0.09,0.16,1.29,314.4,121.0,52.0,277.7,74.0,16.0,113.0,186.0,43.0,70.5,105.0,32.0,,,,23,,Diogo,Dalot Teixeira,Dalot,,,1494,1,5,4,26,0,0,0,3,0,0,17,127,,,,0.0,0.24,1.57,1.02,6.39,29,77,74
462,a,,,4.3,601,349.0,0,0.0,-2,2.0,0.1,488,172.0,3,0,1.0,441.0,196.0,0,10,0.3,346.0,155.0,0.1,0.7,0.0,12535,19,10218,34,0.3,-0.7,0.03,0.02,0.05,1.86,0.03,0.02,0.05,1.56,18.6,430.0,193.0,24.4,366.0,189.0,5.0,406.0,200.0,4.8,428.0,192.0,,,,23,,Jack,Fletcher,J.Fletcher,,,107,0,0,0,0,0,0,0,0,0,0,0,11,,,,0.0,0.0,0.0,0.0,9.25,5,2,4
463,a,,,4.3,613,358.0,0,0.0,-2,2.0,0.1,483,169.0,0,0,0.0,639.0,245.0,0,0,0.0,578.0,207.0,0.0,0.0,0.0,8693,10,11841,24,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,235.0,0.0,626.0,240.0,0.0,599.0,229.0,0.0,631.0,237.0,,,,23,,Sékou,Koné,Kone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
464,u,0.0,0.0,4.5,464,283.0,0,0.0,0,0.0,0.0,675,280.0,0,0,0.0,701.0,288.0,0,0,0.0,651.0,255.0,0.0,0.0,0.0,723,0,2811,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,285.0,0.0,694.0,286.0,0.0,675.0,279.0,0.0,699.0,286.0,,,,23,,Jack,Moorhouse,Moorhouse,has joined Leyton Orient on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
169,a,100.0,100.0,4.9,336,208.0,0,0.0,-1,1.0,0.2,363,121.0,56,2,2.7,229.0,100.0,5,236,3.3,80.0,36.0,0.7,11.4,0.0,73871,94,60492,129,3.3,3.3,4.45,1.18,5.63,21.92,0.28,0.08,0.36,1.4,285.6,150.0,55.0,243.5,90.0,67.0,301.0,51.0,31.0,83.0,76.0,45.0,,3.0,,23,,Diego,Gómez Amarilla,Gomez,,,1413,3,0,4,22,0,0,0,5,0,0,17,145,,,,0.0,0.25,1.4,1.08,9.24,51,30,64
170,a,100.0,100.0,4.9,283,176.0,0,0.0,-1,1.0,0.1,467,159.0,21,1,1.6,377.0,168.0,0,86,0.7,312.0,143.0,0.1,4.3,0.0,16929,29,22076,26,0.7,0.7,0.85,0.53,1.38,6.17,0.25,0.16,0.41,1.81,89.0,331.0,145.0,91.6,232.0,143.0,23.0,349.0,182.0,20.2,339.0,164.0,5.0,,1.0,23,,James,Milner,Milner,,,306,1,1,0,10,0,0,0,2,0,0,2,33,,,,0.0,0.0,2.94,0.59,9.71,5,9,19
171,u,0.0,0.0,4.9,325,201.0,0,0.0,-1,1.0,0.0,686,289.0,0,0,0.0,753.0,326.0,0,0,0.0,718.0,304.0,0.0,0.0,0.0,196,0,2932,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,325.0,0.0,748.0,325.0,0.0,740.0,323.0,0.0,752.0,325.0,,,,23,,Jeremy,Sarmiento Morante,Sarmiento,has joined Cremonese on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
173,i,0.0,0.0,4.9,330,205.0,0,0.0,-1,1.0,0.2,404,136.0,58,0,3.6,115.0,53.0,3,250,0.2,398.0,184.0,0.0,11.8,0.0,79385,1,72533,116,0.0,0.0,1.2,1.47,2.67,16.4,0.09,0.11,0.2,1.25,303.4,134.0,46.0,229.5,99.0,74.0,131.0,160.0,94.0,66.5,120.0,66.0,,,,23,,Mats,Wieffer,Wieffer,Toe Injury - Unknown return date,,1179,0,4,3,17,0,0,0,4,0,0,13,184,,,,0.0,0.23,1.3,0.99,14.05,47,70,67
543,a,,,4.9,338,210.0,0,0.0,-6,6.0,0.4,261,89.0,34,0,2.4,265.0,113.0,3,81,2.5,154.0,65.0,0.5,6.9,0.0,89994,35,220053,149,2.5,2.5,0.35,0.62,0.97,11.3,0.05,0.09,0.14,1.57,81.4,340.0,150.0,116.8,195.0,127.0,75.0,250.0,138.0,27.0,302.0,146.0,,,,23,,Simon,Adingra,Adingra,,,649,1,1,4,8,0,0,0,2,0,0,9,45,,,,0.0,0.55,1.11,1.25,6.24,11,13,21
174,u,0.0,0.0,5.0,278,172.0,0,0.0,0,0.0,0.0,753,327.0,0,0,0.0,772.0,340.0,0,0,0.0,744.0,323.0,0.0,0.0,0.0,0,0,1260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,339.0,0.0,769.0,339.0,0.0,763.0,337.0,0.0,771.0,339.0,,,,23,,Malick,Yalcouyé,Yalcouye,Has joined Swansea City on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
175,a,,,4.4,549,329.0,0,0.0,-1,1.0,0.1,505,179.0,1,0,1.0,447.0,201.0,0,3,0.0,601.0,218.0,0.0,0.2,0.0,10721,8,13475,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,248.0,0.0,647.0,252.0,0.0,623.0,242.0,0.0,653.0,250.0,,,,23,,Joe,Knight,Knight,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
176,u,0.0,0.0,4.5,458,279.0,0,0.0,0,0.0,0.0,673,279.0,0,0,0.0,698.0,286.0,0,0,0.0,647.0,252.0,0.0,0.0,0.0,1435,0,4535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,281.0,0.0,690.0,283.0,0.0,670.0,275.0,0.0,694.0,282.0,,,,23,,Adrian,Mazilu,Mazilu,has joined Dinamo Bucharest permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
177,u,0.0,0.0,4.5,447,268.0,0,0.0,0,0.0,0.0,682,285.0,0,0,0.0,690.0,278.0,0,0,0.0,639.0,244.0,0.0,0.0,0.0,490,0,5056,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,273.0,0.0,682.0,275.0,0.0,662.0,267.0,0.0,686.0,274.0,,,,23,,Andrew,Moran,Moran,Has joined Los Angeles FC on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
178,a,100.0,100.0,6.2,71,23.0,0,0.0,-3,3.0,4.1,86,15.0,68,2,3.1,177.0,18.0,8,261,1.5,239.0,30.0,0.2,11.0,0.0,1903990,2309,1975198,1923,1.5,1.5,7.81,0.7,8.51,19.89,0.55,0.05,0.6,1.4,308.8,124.0,11.0,174.3,139.0,8.0,354.0,35.0,15.0,83.1,74.0,13.0,,2.0,2.0,23,,Danny,Welbeck,Welbeck,,,1276,8,0,3,20,0,0,2,4,0,0,14,57,,,,0.0,0.21,1.41,0.99,4.02,12,18,27
179,u,0.0,0.0,5.5,152,36.0,0,0.0,0,0.0,0.0,735,87.0,0,0,0.0,790.0,85.0,0,0,0.0,780.0,81.0,0.0,0.0,0.0,0,0,1552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,85.0,0.0,789.0,85.0,0.0,786.0,85.0,0.0,790.0,85.0,,,,23,,Evan,Ferguson,Ferguson,Has joined AS Roma on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
180,i,0.0,0.0,5.2,222,49.0,0,0.0,-3,3.0,0.1,509,71.0,16,0,1.8,353.0,36.0,0,55,0.0,754.0,78.0,0.0,3.1,0.0,12974,3,22629,7,0.0,0.0,0.44,0.11,0.55,2.59,0.3,0.08,0.38,1.77,66.6,364.0,37.0,65.7,277.0,29.0,44.0,303.0,50.0,17.7,353.0,41.0,,,,23,,Stefanos,Tzimas,Tzimas,Knee injury - Expected back 01 Jun,,132,1,1,0,2,0,0,0,0,0,0,1,15,,,,0.0,0.0,1.36,0.68,10.23,3,2,10
795,a,,,4.5,485,299.0,0,0.0,0,0.0,0.0,792,352.0,0,0,0.0,718.0,300.0,0,0,0.0,668.0,267.0,0.0,0.0,0.0,93,3,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,298.0,0.0,711.0,298.0,0.0,694.0,293.0,0.0,716.0,298.0,,,,23,,Harry,Howell,Howell,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
220,a,100.0,100.0,4.9,307,13.0,0,0.0,-1,1.0,13.9,26,3.0,85,0,4.0,71.0,5.0,7,355,3.0,107.0,9.0,0.6,17.3,0.0,1316420,10873,2463913,1314,3.0,3.0,0.0,0.02,0.02,28.35,0.0,0.0,0.0,1.41,479.4,36.0,10.0,50.0,313.0,1.0,0.0,734.0,82.0,52.6,183.0,7.0,,,,23,,Robert,Lynch Sánchez,Sánchez,,,1804,0,1,9,23,0,0,0,2,1,54,21,89,,,,2.69,0.45,1.15,1.05,0.0,0,19,177
221,d,50.0,0.0,4.3,596,29.0,0,0.0,-2,2.0,0.2,387,56.0,3,0,1.5,386.0,30.0,0,18,0.3,345.0,25.0,0.1,0.7,0.0,14611,5,24796,85,0.1,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,1.44,28.2,412.0,30.0,0.0,615.0,78.0,0.0,587.0,65.0,2.8,442.0,30.0,,,,23,,Filip,Jörgensen,Jörgensen,Knock - 50% chance of playing,,174,0,0,0,3,0,0,0,0,0,3,1,7,,,,1.55,0.0,1.55,0.52,0.0,0,2,14
222,u,0.0,0.0,4.0,694,61.0,0,0.0,0,0.0,0.0,771,87.0,0,0,0.0,590.0,79.0,0,0,0.0,514.0,74.0,0.0,0.0,0.0,0,0,334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,79.0,0.0,573.0,68.0,0.0,539.0,53.0,0.0,581.0,79.0,,,,23,,Mike,Penders,Penders,Has joined RC Strasbourg on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
223,a,,,3.9,746,79.0,0,0.0,-1,1.0,0.1,445,68.0,0,0,0.0,532.0,48.0,0,0,0.0,454.0,43.0,0.0,0.0,0.0,9601,14,11346,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,48.0,0.0,513.0,35.0,0.0,476.0,20.0,0.0,523.0,48.0,,,,23,,Gabriel,Słonina,Slonina,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
224,a,100.0,100.0,6.0,85,3.0,0,0.0,0,0.0,16.0,21,7.0,74,0,3.7,106.0,39.0,5,340,0.7,316.0,112.0,0.1,12.3,0.0,2439856,3176,3112745,1859,0.7,0.7,0.58,2.05,2.63,24.18,0.03,0.11,0.14,1.35,316.8,120.0,51.0,309.6,55.0,10.0,113.0,189.0,44.0,73.8,98.0,28.0,,,,23,,Marc,Cucurella Saseta,Cucurella,,,1615,0,2,9,19,0,0,0,4,1,0,19,152,,,,0.0,0.5,1.06,1.06,6.41,36,79,74
225,a,100.0,100.0,5.7,118,11.0,0,0.0,2,-2.0,10.7,41,14.0,90,0,4.3,53.0,24.0,9,372,2.7,140.0,53.0,0.5,15.8,0.0,1883909,4951,1317514,2032,2.7,2.7,0.86,2.15,3.01,23.34,0.05,0.13,0.18,1.45,387.0,75.0,32.0,373.9,39.0,3.0,85.0,232.0,63.0,84.7,72.0,16.0,2.0,2.0,,23,,Reece,James,James,,,1445,2,5,6,16,0,0,0,4,0,0,15,139,,,,0.0,0.37,1.0,0.93,6.23,39,61,78
226,a,100.0,100.0,5.6,128,14.0,0,0.0,6,-6.0,20.1,18,6.0,110,0,5.2,12.0,5.0,7,404,2.7,138.0,52.0,0.5,19.6,0.0,3930991,20004,1747513,2408,2.7,2.7,1.14,0.68,1.82,26.59,0.06,0.03,0.09,1.31,518.8,21.0,8.0,82.9,249.0,74.0,143.0,148.0,29.0,74.4,96.0,27.0,,,,23,,Trevoh,Chalobah,Chalobah,,,1830,3,1,9,23,0,0,0,3,1,0,21,210,,,,0.0,0.44,1.13,1.03,8.75,28,150,81
227,i,0.0,0.0,4.7,383,66.0,0,0.0,-3,3.0,0.1,464,171.0,0,0,0.0,736.0,255.0,0,0,0.0,691.0,248.0,0.0,0.0,0.0,1044,4,30327,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,255.0,0.0,730.0,255.0,0.0,717.0,254.0,0.0,735.0,255.0,,,,23,,Levi,Samuels Colwill,Colwill,Anterior cruciate ligament - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
228,a,100.0,100.0,4.9,332,55.0,0,0.0,-1,1.0,2.0,131,51.0,73,0,3.8,84.0,32.0,7,277,1.0,284.0,105.0,0.2,14.9,0.0,409142,882,393526,801,1.0,1.0,1.23,0.83,2.06,21.15,0.09,0.06,0.15,1.57,273.2,161.0,68.0,200.1,116.0,28.0,118.0,180.0,38.0,59.1,148.0,48.0,,,,23,,Malo,Gusto,Gusto,,,1216,2,2,6,14,0,0,0,1,1,0,13,103,,,,0.0,0.44,1.04,0.96,5.4,31,42,77
