id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
149,Igor Julio,dos Santos de Paulo,Igor,a,,,4.5,415,81.0,0.1,516,186.0,0.0,619.0,242.0,0,0,0.0,0,0.0,28,22,0.0,1.3,0.0,0.0,1.5,388.0,143.0,100.0,100.0,416.0,158.0,397.0,146.0,642.0,249.0,438.0,159.0,,,,,,,,0.0,0.0,0.0,4.07,0.0,0.0,2.62,0.87,11.36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
600,Alphonse,Areola,Areola,a,,,4.3,561,27.0,2.2,121,16.0,2.3,163.0,17.0,2,0,0.0,-2,2.0,427,516,0.5,11.4,2.3,2.3,2.6,236.0,21.0,,,16.0,4.0,401.0,6.0,577.0,63.0,161.0,4.0,,,,,,,,0.0,0.0,0.0,1.72,3.89,0.0,1.79,1.0,0.0,23,2,90,0,0,0,1,0,0,0,0,0,1,1,0,6,2224,1456,0.0,0.0,0.0,0.0,0.6700000000000017,6.399999999999977,0.0,0.0,0.6000000000000014,0,1,6,0
601,Wes,Foderingham,Foderingham,u,has joined Aris Limassol permanently.,,4.0,649,42.0,0.2,346,49.0,0.0,475.0,56.0,0,0,0.0,0,0.0,0,27,0.0,0.0,0.0,0.0,0.0,553.0,61.0,0.0,0.0,541.0,61.0,535.0,49.0,499.0,34.0,544.0,61.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
602,Krisztián,Hegyi,Hegyi,u,has joined MTK Budapest on loan for the rest of the season.,,3.9,750,81.0,0.2,352,51.0,0.0,456.0,45.0,0,0,0.0,-1,1.0,0,90,0.0,0.0,0.0,0.0,0.0,534.0,50.0,0.0,0.0,522.0,50.0,515.0,37.0,478.0,22.0,525.0,50.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
603,El Hadji Malick,Diouf,Diouf,a,,,4.0,711,200.0,1.3,163,61.0,0.2,373.0,140.0,1,0,0.0,-5,5.0,470,194,0.0,11.2,0.2,0.2,2.6,234.0,90.0,100.0,100.0,155.0,64.0,155.0,38.0,265.0,76.0,195.0,61.0,,,,,,,,0.02,0.05,0.07,1.54,0.0,0.13,1.92,0.96,7.36,23,1,20,0,0,0,0,0,0,0,0,0,0,0,0,8,1837,635,0.0,0.0,0.0,0.0,0.10999999999999943,12.400000000000034,0.09999999999999432,0.0,1.2999999999999972,2,4,0,6
604,Emerson,Palmieri dos Santos,Emerson,u,has joined Marseille permanently.,,4.4,512,100.0,0.1,571,207.0,0.0,583.0,234.0,0,0,0.0,-1,1.0,0,2,0.0,0.0,0.0,0.0,0.0,643.0,245.0,0.0,0.0,632.0,244.0,630.0,245.0,604.0,242.0,635.0,245.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
605,Maximilian,Kilman,Kilman,a,,,4.2,623,146.0,0.2,399,145.0,1.2,260.0,96.0,1,0,0.0,-3,3.0,17,77,0.3,8.6,1.2,1.2,1.8,342.0,131.0,,,80.0,35.0,303.0,99.0,274.0,80.0,198.0,63.0,,,,,,,,0.03,0.01,0.04,1.85,0.0,0.06,2.05,1.0,9.09,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,178,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
606,Konstantinos,Mavropanos,Mavropanos,a,,,4.4,524,111.0,0.1,515,185.0,1.7,216.0,79.0,2,0,0.0,-1,1.0,19,37,0.4,9.1,1.7,1.7,2.5,253.0,99.0,100.0,100.0,122.0,53.0,392.0,144.0,157.0,31.0,212.0,71.0,,,,,,,,0.07,0.02,0.09,1.46,0.0,0.07,1.7,0.92,10.69,23,2,90,0,0,0,1,0,0,0,0,0,0,1,0,3,828,149,0.0,0.050000000000000044,0.0,0.050000000000000044,0.6699999999999982,8.600000000000023,0.1999999999999993,5.0,1.3999999999999986,0,6,3,6
607,Nayef,Aguerd,N.Aguerd,u,has joined Marseille permanently.,,4.4,517,105.0,0.0,597,214.0,0.0,586.0,237.0,0,0,0.0,-1,1.0,0,2,0.0,0.7,0.0,0.0,1.5,387.0,142.0,0.0,0.0,396.0,152.0,428.0,155.0,387.0,144.0,425.0,153.0,,,,,,,,0.05,0.02,0.07,1.71,0.0,0.0,4.0,1.0,7.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
608,Ollie,Scarles,Scarles,a,,,4.3,597,140.0,0.0,606,219.0,2.8,116.0,41.0,5,0,0.0,-2,2.0,51,23,0.7,4.4,2.8,2.8,2.1,307.0,116.0,100.0,100.0,286.0,109.0,289.0,94.0,351.0,118.0,333.0,113.0,,,,,,,,0.03,0.04,0.07,1.75,0.0,0.0,2.02,1.3,9.38,23,5,70,0,1,0,1,0,0,0,0,0,0,1,0,25,174,100,0.0,0.0,0.010000000000000009,0.010000000000000009,0.5600000000000005,12.599999999999994,1.2000000000000028,4.0,1.7999999999999972,4,2,3,6
