id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
764,Reigan,Heskey,Heskey,a,,,4.5,479,292.0,0.0,788,347.0,0.0,669.0,264.0,0,0,0.0,0,0.0,2,1,0.0,0.0,0.0,0.5,0.0,717.0,296.0,,,715.0,294.0,710.0,294.0,692.0,288.0,714.0,293.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
448,Tyrell,Malacia,Malacia,a,,,3.8,778,234.0,0.4,272,101.0,0.0,416.0,156.0,0,0,0.0,-2,2.0,23,72,0.0,0.3,0.0,0.0,1.0,434.0,157.0,,,462.0,168.0,479.0,176.0,441.0,167.0,477.0,170.0,,,,,,,,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,90.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1,David,Raya Martín,Raya,a,,,5.9,93,1.0,33.2,7,1.0,4.0,50.0,2.0,6,0,0.0,4,-4.0,5840,1864,0.7,16.8,5.0,5.0,4.1,61.0,4.0,,,112.0,16.0,376.0,3.0,796.0,93.0,268.0,16.0,,,,,,,,0.0,0.0,0.0,0.69,1.38,0.5,0.71,1.0,0.0,24,6,90,0,0,1,0,0,0,0,0,0,1,1,0,24,7856,4805,0.0,0.0,0.0,0.0,0.14999999999999858,0.0,0.0,0.0,0.0,0,0,11,0
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.1,646,38.0,0.4,273,36.0,0.0,540.0,77.0,0,0,0.0,-4,4.0,27,37,0.0,0.0,1.0,1.0,0.0,618.0,83.0,,,608.0,83.0,601.0,72.0,568.0,57.0,609.0,83.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
41,Pau,Torres,Pau,a,,,4.3,579,131.0,0.3,311,115.0,1.6,206.0,74.0,0,0,0.0,-2,2.0,116,42,0.4,10.9,1.6,1.6,3.4,126.0,47.0,100.0,100.0,195.0,78.0,354.0,125.0,308.0,99.0,292.0,97.0,,,,,,,,0.03,0.02,0.05,1.35,0.0,0.32,0.97,0.97,6.77,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42,Andrés,García,A.García,i,Hamstring injury - Expected back 21 Feb,,3.9,771,228.0,0.2,359,131.0,0.2,366.0,136.0,0,0,0.0,-1,1.0,0,94,0.1,0.3,0.0,0.0,0.5,494.0,172.0,0.0,0.0,479.0,171.0,442.0,162.0,498.0,196.0,483.0,172.0,,,,,,,,0.0,0.03,0.03,4.56,0.0,0.0,6.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
43,Álex,Moreno Lopera,Alex Moreno,u,Has joined Girona permanently.,,4.0,653,159.0,1.7,145,57.0,0.0,477.0,187.0,0,0,0.0,0,0.0,0,104,0.0,0.0,0.0,0.0,0.0,558.0,205.0,0.0,0.0,548.0,205.0,540.0,205.0,504.0,198.0,548.0,204.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
44,Lamare,Bogarde,Bogarde,a,,,4.0,691,179.0,0.5,248,94.0,0.6,305.0,111.0,0,0,0.0,0,0.0,98,63,0.2,5.8,0.6,0.6,1.3,410.0,150.0,100.0,100.0,360.0,137.0,334.0,114.0,386.0,142.0,381.0,135.0,,,,,,,,0.0,0.02,0.02,1.44,0.0,0.17,1.21,0.87,5.02,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45,Lino,da Cruz Sousa,Sousa,a,,,3.8,790,246.0,0.3,319,118.0,0.0,425.0,165.0,0,0,0.0,-2,2.0,102,24,0.0,0.0,0.0,0.0,0.0,509.0,186.0,,,498.0,185.0,487.0,184.0,449.0,175.0,498.0,184.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46,Yasin,Özcan,Yasin,u,has joined Anderlecht on loan for the rest of the season.,,4.0,707,192.0,0.1,453,167.0,0.0,524.0,214.0,0,0,0.0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,602.0,229.0,0.0,0.0,592.0,229.0,585.0,229.0,551.0,224.0,592.0,228.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47,Morgan,Rogers,Rogers,a,,,7.7,19,14.0,31.6,10,3.0,3.6,67.0,28.0,0,0,0.0,7,-7.0,6130,6216,0.5,14.4,3.6,3.6,4.8,24.0,10.0,100.0,100.0,36.0,9.0,29.0,28.0,12.0,6.0,12.0,10.0,,,,,,,,0.19,0.11,0.3,1.44,0.0,0.31,1.1,1.01,6.11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13137,10183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48,Youri,Tielemans,Tielemans,i,Ankle injury - Expected back 11 Apr,,5.9,94,59.0,0.9,194,64.0,3.0,104.0,45.0,0,0,0.0,-1,1.0,2,2278,0.5,8.8,0.0,0.0,3.1,179.0,78.0,0.0,0.0,124.0,43.0,30.0,29.0,145.0,84.0,71.0,45.0,3.0,,,,,,,0.07,0.18,0.25,1.6,0.0,0.28,1.18,1.04,9.59,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49,Leon,Bailey,Bailey,a,,,5.5,142,88.0,0.1,503,178.0,0.2,402.0,186.0,0,0,0.0,0,0.0,47,6,0.0,0.2,0.2,0.2,1.0,484.0,229.0,100.0,100.0,455.0,207.0,439.0,211.0,403.0,198.0,461.0,213.0,,,,,,,,0.06,0.09,0.15,0.73,0.0,0.0,0.0,0.0,20.32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
210,Loum,Tchaouna,Tchaouna,a,,,4.9,333,206.0,0.0,624,245.0,0.4,347.0,153.0,0,0,0.0,-1,1.0,3,4,0.1,6.7,0.4,0.4,1.9,340.0,151.0,,,336.0,149.0,261.0,157.0,215.0,119.0,312.0,150.0,,2.0,,,,,,0.1,0.05,0.15,1.69,0.0,0.24,1.31,1.08,5.38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
211,Aaron,Ramsey,A.Ramsey,u,has joined Leicester City on loan for the rest of the season.,,4.4,533,317.0,1.5,153,50.0,0.0,596.0,211.0,0,0,0.0,-1,1.0,0,75,0.0,0.0,0.0,0.0,0.0,655.0,251.0,0.0,0.0,645.0,241.0,642.0,246.0,616.0,234.0,646.0,242.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
212,Oluwaseun,Adewumi,Adewumi,u,Has joined Cercle Brugge on loan for the rest of the season.,,4.5,474,288.0,0.0,747,320.0,0.0,666.0,262.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,715.0,295.0,0.0,0.0,712.0,292.0,708.0,293.0,689.0,286.0,712.0,292.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
213,Jaydon,Banel,Banel,u,has joined Derby County on loan for the rest of the season.,,4.5,462,281.0,0.0,597,227.0,0.2,379.0,170.0,0,0,0.0,0,0.0,0,17,0.0,0.2,0.0,0.0,1.0,458.0,207.0,0.0,0.0,702.0,286.0,455.0,220.0,678.0,279.0,702.0,286.0,,,,,,,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
807,Rayan Vitor,Simplício Rocha,Rayan,a,,,5.5,153,96.0,0.0,659,271.0,4.0,48.0,22.0,4,0,0.0,0,0.0,522,14,0.7,0.7,2.1,2.1,4.0,69.0,29.0,,,795.0,353.0,794.0,353.0,791.0,352.0,795.0,353.0,,,,,,,,0.0,2.41,2.41,3.35,0.0,0.0,0.0,0.0,8.18,24,4,22,0,1,0,0,0,0,0,0,0,0,0,0,17,604,28,0.0,0.0,0.59,0.59,0.82,0.0,0.0,0.0,0.0,0,1,1,2
797,Kaye,Furo,Furo,a,,,4.5,484,69.0,0.0,761,90.0,0.0,674.0,66.0,0,0,0.0,0,0.0,15,10,0.0,0.0,0.0,0.0,0.0,722.0,76.0,,,720.0,76.0,715.0,75.0,697.0,75.0,719.0,76.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
138,Jason,Steele,Steele,a,,,4.2,619,31.0,0.2,340,47.0,0.0,541.0,78.0,0,0,0.0,-3,3.0,14,22,0.0,0.0,0.0,0.0,0.0,619.0,84.0,,,609.0,84.0,602.0,73.0,569.0,58.0,610.0,84.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
139,Bart,Verbruggen,Verbruggen,a,,,4.5,441,25.0,5.9,64,11.0,3.2,80.0,8.0,3,0,0.0,0,0.0,548,663,0.7,16.4,3.2,3.2,3.1,170.0,16.0,,,14.0,3.0,406.0,7.0,664.0,75.0,163.0,3.0,,,,,,,,0.0,0.0,0.0,1.43,2.79,0.21,1.33,1.0,0.0,24,3,90,0,0,0,1,0,0,0,0,0,3,1,0,15,1814,1729,0.0,0.0,0.03,0.03,1.2000000000000028,0.0,0.0,0.0,0.0,0,0,7,0
140,Tom,McGill,McGill,a,,,3.9,739,76.0,0.3,308,41.0,0.0,448.0,37.0,0,0,0.0,-1,1.0,9,16,0.0,0.0,0.0,0.0,0.0,529.0,43.0,,,519.0,43.0,510.0,30.0,473.0,15.0,519.0,43.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
141,Carl,Rushworth,Rushworth,u,Has joined Coventry City on loan for the rest of the season.,,4.0,678,55.0,0.0,787,89.0,0.0,497.0,67.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,578.0,73.0,0.0,0.0,568.0,73.0,561.0,62.0,526.0,47.0,568.0,73.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
142,Kjell,Scherpen,Scherpen,u,Has joined Union SG permanently,,4.0,666,48.0,0.0,789,90.0,0.0,487.0,60.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,568.0,66.0,0.0,0.0,558.0,66.0,551.0,55.0,516.0,40.0,558.0,66.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
143,Olivier,Boscagli,Boscagli,a,,,4.2,625,145.0,0.1,501,180.0,1.2,247.0,92.0,0,0,0.0,-3,3.0,16,15,0.3,3.6,1.2,1.2,3.0,183.0,71.0,,,363.0,138.0,340.0,118.0,374.0,134.0,382.0,136.0,,,,,,,,0.02,0.07,0.09,1.37,0.0,0.39,0.78,1.17,7.43,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
144,Diego,Coppola,Coppola,u,has joined Paris FC on loan for the rest of the season.,,4.2,639,153.0,0.1,575,208.0,0.0,552.0,233.0,0,0,0.0,-3,3.0,0,28,0.0,2.4,0.0,0.0,2.0,320.0,121.0,0.0,0.0,396.0,152.0,433.0,159.0,423.0,160.0,429.0,156.0,,,,,,,,0.0,0.0,0.0,2.11,0.0,0.47,1.4,0.93,8.39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
145,Maxim,De Cuyper,De Cuyper,a,,,4.3,582,134.0,1.9,136,55.0,1.8,186.0,66.0,6,0,0.0,-2,2.0,240,207,0.4,13.0,1.8,1.8,2.8,213.0,83.0,100.0,100.0,225.0,90.0,64.0,12.0,190.0,42.0,148.0,47.0,3.0,6.0,,,,,,0.12,0.19,0.31,1.65,0.0,0.34,1.46,1.12,3.96,24,6,69,0,0,1,0,0,0,0,0,0,0,1,0,27,307,542,0.0,0.0,0.18000000000000016,0.18000000000000016,0.4200000000000017,0.0,0.0,0.0,0.0,0,2,2,2
165,Abdallah,Sima,Sima,u,has joined Lens permanently.,,5.4,181,113.0,0.0,717,303.0,0.0,781.0,345.0,0,0,0.0,-1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,790.0,350.0,0.0,0.0,789.0,349.0,788.0,349.0,784.0,348.0,789.0,349.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
166,Yasin,Ayari,Ayari,a,,,4.8,370,231.0,1.0,186,62.0,6.6,2.0,2.0,5,0,0.0,-2,2.0,3506,227,1.4,17.1,6.6,6.6,3.9,78.0,35.0,100.0,100.0,153.0,58.0,126.0,90.0,96.0,59.0,116.0,64.0,4.0,5.0,,,,,,0.13,0.06,0.19,1.3,0.0,0.26,1.11,0.95,10.59,24,5,90,0,1,0,1,0,0,0,0,0,0,1,0,26,6122,499,0.0,0.0,0.1200000000000001,0.11999999999999966,1.1999999999999993,0.0,0.0,0.0,0.0,2,1,6,9
167,Carlos,Baleba,Baleba,a,,,4.5,456,275.0,1.3,161,55.0,1.8,191.0,82.0,4,0,0.0,-5,5.0,334,96,0.4,7.6,1.8,1.8,1.8,349.0,156.0,100.0,100.0,350.0,156.0,263.0,158.0,348.0,181.0,357.0,168.0,,,,,,,,0.03,0.02,0.05,1.25,0.0,0.33,1.24,1.32,11.0,24,4,90,0,0,0,1,0,0,0,0,0,0,1,0,10,488,157,0.0,0.0,0.020000000000000018,0.020000000000000018,1.1999999999999993,0.0,0.0,0.0,0.0,3,3,8,14
169,Diego,Gómez Amarilla,Gomez,d,Knock - 75% chance of playing,,4.9,338,208.0,0.2,377,127.0,1.8,193.0,84.0,0,0,0.0,-1,1.0,4,157,0.4,11.4,1.4,1.4,2.7,233.0,100.0,75.0,75.0,156.0,60.0,94.0,71.0,53.0,32.0,80.0,48.0,,3.0,,,,,,0.28,0.08,0.36,1.39,0.0,0.25,1.4,1.08,9.24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
170,James,Milner,Milner,a,,,4.9,285,176.0,0.1,463,157.0,0.8,293.0,130.0,1,0,0.0,-1,1.0,26,19,0.2,4.5,0.8,0.8,1.6,381.0,169.0,100.0,100.0,334.0,147.0,233.0,143.0,349.0,182.0,344.0,165.0,5.0,,1.0,,,,,0.25,0.15,0.4,1.99,0.0,0.0,3.22,0.59,9.67,24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,33,23,0.0,0.0,0.0,0.0,0.6200000000000001,0.0,0.0,0.0,0.0,0,0,0,0
171,Jeremy,Sarmiento Morante,Sarmiento,u,has joined Middlesbrough on loan for the rest of the season.,,4.9,328,202.0,0.0,690,290.0,0.0,726.0,306.0,0,0,0.0,-1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,759.0,328.0,0.0,0.0,758.0,327.0,754.0,327.0,745.0,324.0,757.0,326.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
511,Felipe,Rodrigues da Silva,Morato,a,,,4.3,585,135.0,0.1,509,184.0,0.4,333.0,125.0,0,0,0.0,-2,2.0,5,7,0.1,5.1,0.4,0.4,2.0,321.0,122.0,,,252.0,102.0,412.0,150.0,407.0,152.0,354.0,124.0,,,,,,,,0.0,0.01,0.01,1.37,0.0,0.13,1.77,1.01,9.1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
512,Omar,Richards,O.Richards,u,has joined Rio Ave on loan for the rest of the season.,,4.5,416,79.0,0.0,672,233.0,0.0,624.0,247.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,680.0,252.0,0.0,0.0,674.0,252.0,670.0,252.0,646.0,250.0,675.0,252.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
513,Zach,Abbott,Abbott,a,,,3.8,798,254.0,0.3,338,125.0,0.0,431.0,171.0,0,0,0.0,-2,2.0,28,50,0.0,0.3,0.0,0.0,1.0,437.0,160.0,,,435.0,162.0,454.0,167.0,456.0,182.0,455.0,165.0,,,,,,,,0.0,0.0,0.0,1.26,0.0,0.0,2.0,0.0,14.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
514,Willy,Boly,Boly,a,,,3.8,774,231.0,0.4,282,108.0,0.0,412.0,153.0,0,0,0.0,-2,2.0,123,45,0.0,0.0,0.0,0.0,0.0,500.0,178.0,100.0,100.0,488.0,176.0,476.0,174.0,438.0,165.0,488.0,175.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
172,Tom,Watson,Watson,a,,,4.8,372,233.0,0.0,627,247.0,0.2,390.0,179.0,0,0,0.0,-2,2.0,5,4,0.0,1.0,0.2,0.2,0.8,492.0,232.0,100.0,100.0,451.0,205.0,438.0,210.0,401.0,196.0,456.0,208.0,,,,,,,,0.06,0.05,0.11,2.72,0.0,0.0,3.16,0.0,7.89,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
173,Mats,Wieffer,Wieffer,i,Toe Injury - Unknown return date,,4.9,332,205.0,0.1,423,142.0,0.0,729.0,308.0,0,0,0.0,-1,1.0,0,74,0.0,11.8,0.0,0.0,3.6,109.0,51.0,0.0,0.0,138.0,48.0,101.0,75.0,170.0,99.0,123.0,69.0,,,,,,,,0.09,0.11,0.2,1.25,0.0,0.23,1.3,0.99,14.05,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
174,Malick,Yalcouyé,Yalcouye,u,Has joined Swansea City on loan for the rest of the season.,,5.0,280,172.0,0.0,759,329.0,0.0,752.0,326.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,778.0,342.0,0.0,0.0,777.0,341.0,775.0,341.0,768.0,338.0,776.0,340.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
175,Joe,Knight,Knight,a,,,4.4,551,330.0,0.1,512,182.0,0.0,609.0,221.0,0,0,0.0,-1,1.0,10,15,0.0,0.2,0.0,0.0,1.0,452.0,202.0,,,660.0,253.0,656.0,257.0,631.0,246.0,661.0,254.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
176,Adrian,Mazilu,Mazilu,u,has joined Dinamo Bucharest permanently.,,4.5,460,279.0,0.0,675,280.0,0.0,654.0,254.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,705.0,289.0,0.0,0.0,700.0,284.0,697.0,286.0,676.0,277.0,700.0,284.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
177,Andrew,Moran,Moran,u,Has joined Los Angeles FC on loan for the rest of the season.,,4.5,450,269.0,0.0,684,285.0,0.0,647.0,247.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,698.0,282.0,0.0,0.0,693.0,277.0,690.0,279.0,669.0,270.0,693.0,277.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
178,Danny,Welbeck,Welbeck,a,,,6.2,71,23.0,4.2,83,15.0,1.4,242.0,30.0,2,0,0.0,-3,3.0,1047,2275,0.2,11.3,1.4,1.4,3.0,193.0,19.0,100.0,100.0,128.0,11.0,144.0,9.0,38.0,16.0,78.0,13.0,,2.0,2.0,,,,,0.56,0.05,0.61,1.35,0.0,0.27,1.34,1.0,4.15,24,2,69,0,0,1,0,0,0,0,0,0,0,1,0,5,2375,3164,0.0,0.5500000000000007,0.040000000000000036,0.5899999999999999,0.4200000000000017,0.0,0.0,0.0,0.0,1,1,3,5
179,Evan,Ferguson,Ferguson,u,Has joined AS Roma on loan for the rest of the season,,5.5,152,38.0,0.0,738,88.0,0.0,788.0,82.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,795.0,86.0,0.0,0.0,794.0,86.0,793.0,86.0,790.0,86.0,794.0,86.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
180,Stefanos,Tzimas,Tzimas,i,Knee injury - Expected back 01 Jun,,5.2,223,51.0,0.1,516,73.0,0.0,763.0,77.0,0,0,0.0,-3,3.0,1,10,0.0,3.1,0.0,0.0,1.8,356.0,38.0,0.0,0.0,367.0,37.0,280.0,29.0,305.0,50.0,356.0,43.0,,,,,,,,0.3,0.08,0.38,1.77,0.0,0.0,1.36,0.68,10.23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
181,Charalampos,Kostoulas,Kostoulas,a,,,4.8,374,63.0,0.4,288,45.0,2.8,112.0,14.0,1,0,0.0,-2,2.0,102,99,0.6,5.6,2.8,2.8,1.9,339.0,33.0,,,305.0,30.0,272.0,27.0,129.0,32.0,270.0,32.0,,,,,,,,0.61,0.1,0.71,1.54,0.0,0.45,2.23,0.45,12.92,24,1,20,0,0,0,1,0,0,0,0,0,0,0,0,1,146,142,0.0,0.0,0.010000000000000009,0.010000000000000009,0.7799999999999998,0.0,0.0,0.0,0.0,1,1,1,3
744,Nehemiah,Oriola,Oriola,a,,,4.5,465,282.0,0.0,708,300.0,0.0,657.0,256.0,0,0,0.0,0,0.0,2,4,0.0,0.2,0.0,0.0,1.0,459.0,208.0,,,704.0,287.0,700.0,288.0,680.0,280.0,704.0,287.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
761,Freddie,Simmonds,Simmonds,a,,,4.0,714,198.0,0.0,728,249.0,0.0,530.0,219.0,0,0,0.0,0,0.0,5,3,0.0,0.0,0.0,0.0,0.0,608.0,234.0,,,598.0,234.0,591.0,234.0,557.0,229.0,598.0,233.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
