player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
386,25-26-champions-league-qarabag-fk-vs-liverpool,90,2,0,5,1.68,0.11,2,1,1,7,51,32,0.0,2.0,3,0,0.0,1,0.0,0,0,2,0,0,0,2,5,7,4,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.63,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,25-26-champions-league-qarabag-fk-vs-liverpool,90,1,0,4,0.32,0.95,1,1,0,11,59,29,0.0,7.0,5,3,0.0,0,0.0,0,2,6,0,0,0,0,2,3,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.76,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,25-26-champions-league-qarabag-fk-vs-liverpool,75,0,1,3,0.15,0.25,1,1,0,2,80,55,0.0,3.0,7,1,0.0,6,0.0,0,1,11,1,0,0,1,5,3,5,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.1,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,25-26-champions-league-qarabag-fk-vs-liverpool,67,1,1,6,1.12,0.12,1,3,2,10,38,12,0.0,2.0,0,0,0.0,0,0.0,0,0,2,0,0,0,2,4,6,4,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.16,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,25-26-champions-league-qarabag-fk-vs-liverpool,90,0,0,2,0.17,0.34,0,0,0,2,69,42,0.0,7.0,8,5,0.0,4,0.0,0,2,4,0,1,1,2,2,2,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,25-26-champions-league-qarabag-fk-vs-liverpool,67,1,0,4,0.28,0.12,1,1,0,4,48,29,0.0,2.0,7,0,0.0,2,0.0,0,0,2,0,0,0,0,4,5,2,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,25-26-champions-league-qarabag-fk-vs-liverpool,90,0,0,0,0.0,0.27,0,0,0,2,71,60,0.0,2.0,3,0,0.0,3,0.0,0,2,10,1,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,25-26-champions-league-qarabag-fk-vs-liverpool,74,0,0,6,0.4,0.74,3,2,1,14,51,26,0.0,4.0,1,0,0.0,0,0.0,0,1,3,0,0,0,1,4,6,4,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.53,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,25-26-champions-league-qarabag-fk-vs-liverpool,90,0,0,0,0.0,0.0,0,0,0,0,22,15,0.0,0.0,0,0,0.0,1,0.0,0,0,8,0,1,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0.09,0.09,0,15,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,25-26-champions-league-qarabag-fk-vs-liverpool,86,0,0,1,0.07,0.03,1,0,0,4,53,39,0.0,0.0,4,0,0.0,1,0.0,0,1,4,0,1,1,1,3,6,2,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.09,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,25-26-champions-league-qarabag-fk-vs-liverpool,16,1,0,2,0.94,0.0,1,0,0,3,7,2,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.59,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,25-26-champions-league-qarabag-fk-vs-liverpool,23,0,0,0,0.0,0.04,0,0,0,0,28,19,0.0,0.0,4,0,0.0,0,0.0,0,0,1,0,0,0,2,3,3,3,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,25-26-champions-league-qarabag-fk-vs-liverpool,23,0,0,1,0.13,0.05,0,3,0,4,20,9,0.0,0.0,0,0,0.0,0,0.0,0,0,2,0,0,0,2,3,7,3,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,25-26-champions-league-qarabag-fk-vs-liverpool,15,0,0,0,0.0,0.0,0,0,0,0,14,13,0.0,0.0,3,0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,25-26-champions-league-qarabag-fk-vs-liverpool,4,0,0,0,0.0,0.0,0,0,0,0,3,2,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,25-26-champions-league-newcastle-united-vs-paris-saint-germain,68,1,0,1,0.21,0.03,1,3,0,4,38,14,0.0,0.0,1,0,0.0,0,0.0,0,3,1,0,1,0,0,5,3,5,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.61,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,25-26-champions-league-newcastle-united-vs-paris-saint-germain,90,0,0,0,0.0,0.0,0,0,0,0,40,11,0.0,0.0,3,0,0.0,11,0.0,0,0,11,0,0,0,0,0,0,0,0.0,0,0.0,0,0,6,1,1.04,0.04,1,11,11,0.0,1,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,25-26-champions-league-newcastle-united-vs-paris-saint-germain,90,0,1,0,0.0,0.15,0,0,0,3,47,24,0.0,1.0,3,0,0.0,2,0.0,0,0,4,2,4,2,1,4,5,2,0.0,2,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,25-26-champions-league-newcastle-united-vs-paris-saint-germain,90,0,0,2,0.19,0.02,1,1,0,3,58,32,0.0,0.0,3,0,0.0,2,0.0,0,1,5,0,0,0,0,8,3,8,0.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.07,4,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,25-26-champions-league-newcastle-united-vs-paris-saint-germain,90,0,0,1,0.04,0.1,0,1,0,1,58,36,0.0,3.0,12,1,0.0,4,0.0,0,0,10,0,0,0,1,2,3,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,25-26-champions-league-newcastle-united-vs-paris-saint-germain,90,0,0,0,0.0,0.01,0,0,0,0,34,20,0.0,1.0,1,0,0.0,2,0.0,0,1,5,1,6,2,0,1,0,1,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
